Gene_Symbol,Probe_ID_GPL570,Probe_ID_GPL96,Mapping_Status,Platform_Source,Gene_Title,Mapping_Confidence
GENE_11555,probe_gpl570_11555,probe_gpl96_11555,Shared,GPL570 & GPL96,Gene 11555,High
GENE_11556,probe_gpl570_11556,probe_gpl96_11556,Shared,GPL570 & GPL96,Gene 11556,High
GENE_11557,probe_gpl570_11557,probe_gpl96_11557,Shared,GPL570 & GPL96,Gene 11557,High
GENE_11558,probe_gpl570_11558,probe_gpl96_11558,Shared,GPL570 & GPL96,Gene 11558,High
GENE_11559,probe_gpl570_11559,probe_gpl96_11559,Shared,GPL570 & GPL96,Gene 11559,High
GENE_11560,probe_gpl570_11560,probe_gpl96_11560,Shared,GPL570 & GPL96,Gene 11560,High
GENE_11561,probe_gpl570_11561,probe_gpl96_11561,Shared,GPL570 & GPL96,Gene 11561,High
GENE_11562,probe_gpl570_11562,probe_gpl96_11562,Shared,GPL570 & GPL96,Gene 11562,High
GENE_11563,probe_gpl570_11563,probe_gpl96_11563,Shared,GPL570 & GPL96,Gene 11563,High
GENE_11564,probe_gpl570_11564,probe_gpl96_11564,Shared,GPL570 & GPL96,Gene 11564,High
GENE_11565,probe_gpl570_11565,probe_gpl96_11565,Shared,GPL570 & GPL96,Gene 11565,High
GENE_11566,probe_gpl570_11566,probe_gpl96_11566,Shared,GPL570 & GPL96,Gene 11566,High
GENE_11567,probe_gpl570_11567,probe_gpl96_11567,Shared,GPL570 & GPL96,Gene 11567,High
GENE_11568,probe_gpl570_11568,probe_gpl96_11568,Shared,GPL570 & GPL96,Gene 11568,High
GENE_11569,probe_gpl570_11569,probe_gpl96_11569,Shared,GPL570 & GPL96,Gene 11569,High
GENE_11570,probe_gpl570_11570,probe_gpl96_11570,Shared,GPL570 & GPL96,Gene 11570,High
GENE_11571,probe_gpl570_11571,probe_gpl96_11571,Shared,GPL570 & GPL96,Gene 11571,High
GENE_11572,probe_gpl570_11572,probe_gpl96_11572,Shared,GPL570 & GPL96,Gene 11572,High
GENE_11573,probe_gpl570_11573,probe_gpl96_11573,Shared,GPL570 & GPL96,Gene 11573,High
GENE_11574,probe_gpl570_11574,probe_gpl96_11574,Shared,GPL570 & GPL96,Gene 11574,High
GENE_11575,probe_gpl570_11575,probe_gpl96_11575,Shared,GPL570 & GPL96,Gene 11575,High
GENE_11576,probe_gpl570_11576,probe_gpl96_11576,Shared,GPL570 & GPL96,Gene 11576,High
GENE_11577,probe_gpl570_11577,probe_gpl96_11577,Shared,GPL570 & GPL96,Gene 11577,High
GENE_11578,probe_gpl570_11578,probe_gpl96_11578,Shared,GPL570 & GPL96,Gene 11578,High
GENE_11579,probe_gpl570_11579,probe_gpl96_11579,Shared,GPL570 & GPL96,Gene 11579,High
GENE_11580,probe_gpl570_11580,probe_gpl96_11580,Shared,GPL570 & GPL96,Gene 11580,High
GENE_11581,probe_gpl570_11581,probe_gpl96_11581,Shared,GPL570 & GPL96,Gene 11581,High
GENE_11582,probe_gpl570_11582,probe_gpl96_11582,Shared,GPL570 & GPL96,Gene 11582,High
GENE_11583,probe_gpl570_11583,probe_gpl96_11583,Shared,GPL570 & GPL96,Gene 11583,High
GENE_11584,probe_gpl570_11584,probe_gpl96_11584,Shared,GPL570 & GPL96,Gene 11584,High
GENE_11585,probe_gpl570_11585,probe_gpl96_11585,Shared,GPL570 & GPL96,Gene 11585,High
GENE_11586,probe_gpl570_11586,probe_gpl96_11586,Shared,GPL570 & GPL96,Gene 11586,High
GENE_11587,probe_gpl570_11587,probe_gpl96_11587,Shared,GPL570 & GPL96,Gene 11587,High
GENE_11588,probe_gpl570_11588,probe_gpl96_11588,Shared,GPL570 & GPL96,Gene 11588,High
GENE_11589,probe_gpl570_11589,probe_gpl96_11589,Shared,GPL570 & GPL96,Gene 11589,High
GENE_11590,probe_gpl570_11590,probe_gpl96_11590,Shared,GPL570 & GPL96,Gene 11590,High
GENE_11591,probe_gpl570_11591,probe_gpl96_11591,Shared,GPL570 & GPL96,Gene 11591,High
GENE_11592,probe_gpl570_11592,probe_gpl96_11592,Shared,GPL570 & GPL96,Gene 11592,High
GENE_11593,probe_gpl570_11593,probe_gpl96_11593,Shared,GPL570 & GPL96,Gene 11593,High
GENE_11594,probe_gpl570_11594,probe_gpl96_11594,Shared,GPL570 & GPL96,Gene 11594,High
GENE_11595,probe_gpl570_11595,probe_gpl96_11595,Shared,GPL570 & GPL96,Gene 11595,High
GENE_11596,probe_gpl570_11596,probe_gpl96_11596,Shared,GPL570 & GPL96,Gene 11596,High
GENE_11597,probe_gpl570_11597,probe_gpl96_11597,Shared,GPL570 & GPL96,Gene 11597,High
GENE_11598,probe_gpl570_11598,probe_gpl96_11598,Shared,GPL570 & GPL96,Gene 11598,High
GENE_11599,probe_gpl570_11599,probe_gpl96_11599,Shared,GPL570 & GPL96,Gene 11599,High
GENE_11600,probe_gpl570_11600,probe_gpl96_11600,Shared,GPL570 & GPL96,Gene 11600,High
GENE_11601,probe_gpl570_11601,probe_gpl96_11601,Shared,GPL570 & GPL96,Gene 11601,High
GENE_11602,probe_gpl570_11602,probe_gpl96_11602,Shared,GPL570 & GPL96,Gene 11602,High
GENE_11603,probe_gpl570_11603,probe_gpl96_11603,Shared,GPL570 & GPL96,Gene 11603,High
GENE_11604,probe_gpl570_11604,probe_gpl96_11604,Shared,GPL570 & GPL96,Gene 11604,High
GENE_11605,probe_gpl570_11605,probe_gpl96_11605,Shared,GPL570 & GPL96,Gene 11605,High
GENE_11606,probe_gpl570_11606,probe_gpl96_11606,Shared,GPL570 & GPL96,Gene 11606,High
GENE_11607,probe_gpl570_11607,probe_gpl96_11607,Shared,GPL570 & GPL96,Gene 11607,High
GENE_11608,probe_gpl570_11608,probe_gpl96_11608,Shared,GPL570 & GPL96,Gene 11608,High
GENE_11609,probe_gpl570_11609,probe_gpl96_11609,Shared,GPL570 & GPL96,Gene 11609,High
GENE_11610,probe_gpl570_11610,probe_gpl96_11610,Shared,GPL570 & GPL96,Gene 11610,High
GENE_11611,probe_gpl570_11611,probe_gpl96_11611,Shared,GPL570 & GPL96,Gene 11611,High
GENE_11612,probe_gpl570_11612,probe_gpl96_11612,Shared,GPL570 & GPL96,Gene 11612,High
GENE_11613,probe_gpl570_11613,probe_gpl96_11613,Shared,GPL570 & GPL96,Gene 11613,High
GENE_11614,probe_gpl570_11614,probe_gpl96_11614,Shared,GPL570 & GPL96,Gene 11614,High
GENE_11615,probe_gpl570_11615,probe_gpl96_11615,Shared,GPL570 & GPL96,Gene 11615,High
GENE_11616,probe_gpl570_11616,probe_gpl96_11616,Shared,GPL570 & GPL96,Gene 11616,High
GENE_11617,probe_gpl570_11617,probe_gpl96_11617,Shared,GPL570 & GPL96,Gene 11617,High
GENE_11618,probe_gpl570_11618,probe_gpl96_11618,Shared,GPL570 & GPL96,Gene 11618,High
GENE_11619,probe_gpl570_11619,probe_gpl96_11619,Shared,GPL570 & GPL96,Gene 11619,High
GENE_11620,probe_gpl570_11620,probe_gpl96_11620,Shared,GPL570 & GPL96,Gene 11620,High
GENE_11621,probe_gpl570_11621,probe_gpl96_11621,Shared,GPL570 & GPL96,Gene 11621,High
GENE_11622,probe_gpl570_11622,probe_gpl96_11622,Shared,GPL570 & GPL96,Gene 11622,High
GENE_11623,probe_gpl570_11623,probe_gpl96_11623,Shared,GPL570 & GPL96,Gene 11623,High
GENE_11624,probe_gpl570_11624,probe_gpl96_11624,Shared,GPL570 & GPL96,Gene 11624,High
GENE_11625,probe_gpl570_11625,probe_gpl96_11625,Shared,GPL570 & GPL96,Gene 11625,High
GENE_11626,probe_gpl570_11626,probe_gpl96_11626,Shared,GPL570 & GPL96,Gene 11626,High
GENE_11627,probe_gpl570_11627,probe_gpl96_11627,Shared,GPL570 & GPL96,Gene 11627,High
GENE_11628,probe_gpl570_11628,probe_gpl96_11628,Shared,GPL570 & GPL96,Gene 11628,High
GENE_11629,probe_gpl570_11629,probe_gpl96_11629,Shared,GPL570 & GPL96,Gene 11629,High
GENE_11630,probe_gpl570_11630,probe_gpl96_11630,Shared,GPL570 & GPL96,Gene 11630,High
GENE_11631,probe_gpl570_11631,probe_gpl96_11631,Shared,GPL570 & GPL96,Gene 11631,High
GENE_11632,probe_gpl570_11632,probe_gpl96_11632,Shared,GPL570 & GPL96,Gene 11632,High
GENE_11633,probe_gpl570_11633,probe_gpl96_11633,Shared,GPL570 & GPL96,Gene 11633,High
GENE_11634,probe_gpl570_11634,probe_gpl96_11634,Shared,GPL570 & GPL96,Gene 11634,High
GENE_11635,probe_gpl570_11635,probe_gpl96_11635,Shared,GPL570 & GPL96,Gene 11635,High
GENE_11636,probe_gpl570_11636,probe_gpl96_11636,Shared,GPL570 & GPL96,Gene 11636,High
GENE_11637,probe_gpl570_11637,probe_gpl96_11637,Shared,GPL570 & GPL96,Gene 11637,High
GENE_11638,probe_gpl570_11638,probe_gpl96_11638,Shared,GPL570 & GPL96,Gene 11638,High
GENE_11639,probe_gpl570_11639,probe_gpl96_11639,Shared,GPL570 & GPL96,Gene 11639,High
GENE_11640,probe_gpl570_11640,probe_gpl96_11640,Shared,GPL570 & GPL96,Gene 11640,High
GENE_11641,probe_gpl570_11641,probe_gpl96_11641,Shared,GPL570 & GPL96,Gene 11641,High
GENE_11642,probe_gpl570_11642,probe_gpl96_11642,Shared,GPL570 & GPL96,Gene 11642,High
GENE_11643,probe_gpl570_11643,probe_gpl96_11643,Shared,GPL570 & GPL96,Gene 11643,High
GENE_11644,probe_gpl570_11644,probe_gpl96_11644,Shared,GPL570 & GPL96,Gene 11644,High
GENE_11645,probe_gpl570_11645,probe_gpl96_11645,Shared,GPL570 & GPL96,Gene 11645,High
GENE_11646,probe_gpl570_11646,probe_gpl96_11646,Shared,GPL570 & GPL96,Gene 11646,High
GENE_11647,probe_gpl570_11647,probe_gpl96_11647,Shared,GPL570 & GPL96,Gene 11647,High
GENE_11648,probe_gpl570_11648,probe_gpl96_11648,Shared,GPL570 & GPL96,Gene 11648,High
GENE_11649,probe_gpl570_11649,probe_gpl96_11649,Shared,GPL570 & GPL96,Gene 11649,High
GENE_11650,probe_gpl570_11650,probe_gpl96_11650,Shared,GPL570 & GPL96,Gene 11650,High
GENE_11651,probe_gpl570_11651,probe_gpl96_11651,Shared,GPL570 & GPL96,Gene 11651,High
GENE_11652,probe_gpl570_11652,probe_gpl96_11652,Shared,GPL570 & GPL96,Gene 11652,High
GENE_11653,probe_gpl570_11653,probe_gpl96_11653,Shared,GPL570 & GPL96,Gene 11653,High
GENE_11654,probe_gpl570_11654,probe_gpl96_11654,Shared,GPL570 & GPL96,Gene 11654,High
GENE_11655,probe_gpl570_11655,probe_gpl96_11655,Shared,GPL570 & GPL96,Gene 11655,High
GENE_11656,probe_gpl570_11656,probe_gpl96_11656,Shared,GPL570 & GPL96,Gene 11656,High
GENE_11657,probe_gpl570_11657,probe_gpl96_11657,Shared,GPL570 & GPL96,Gene 11657,High
GENE_11658,probe_gpl570_11658,probe_gpl96_11658,Shared,GPL570 & GPL96,Gene 11658,High
GENE_11659,probe_gpl570_11659,probe_gpl96_11659,Shared,GPL570 & GPL96,Gene 11659,High
GENE_11660,probe_gpl570_11660,probe_gpl96_11660,Shared,GPL570 & GPL96,Gene 11660,High
GENE_11661,probe_gpl570_11661,probe_gpl96_11661,Shared,GPL570 & GPL96,Gene 11661,High
GENE_11662,probe_gpl570_11662,probe_gpl96_11662,Shared,GPL570 & GPL96,Gene 11662,High
GENE_11663,probe_gpl570_11663,probe_gpl96_11663,Shared,GPL570 & GPL96,Gene 11663,High
GENE_11664,probe_gpl570_11664,probe_gpl96_11664,Shared,GPL570 & GPL96,Gene 11664,High
GENE_11665,probe_gpl570_11665,probe_gpl96_11665,Shared,GPL570 & GPL96,Gene 11665,High
GENE_11666,probe_gpl570_11666,probe_gpl96_11666,Shared,GPL570 & GPL96,Gene 11666,High
GENE_11667,probe_gpl570_11667,probe_gpl96_11667,Shared,GPL570 & GPL96,Gene 11667,High
GENE_11668,probe_gpl570_11668,probe_gpl96_11668,Shared,GPL570 & GPL96,Gene 11668,High
GENE_11669,probe_gpl570_11669,probe_gpl96_11669,Shared,GPL570 & GPL96,Gene 11669,High
GENE_11670,probe_gpl570_11670,probe_gpl96_11670,Shared,GPL570 & GPL96,Gene 11670,High
GENE_11671,probe_gpl570_11671,probe_gpl96_11671,Shared,GPL570 & GPL96,Gene 11671,High
GENE_11672,probe_gpl570_11672,probe_gpl96_11672,Shared,GPL570 & GPL96,Gene 11672,High
GENE_11673,probe_gpl570_11673,probe_gpl96_11673,Shared,GPL570 & GPL96,Gene 11673,High
GENE_11674,probe_gpl570_11674,probe_gpl96_11674,Shared,GPL570 & GPL96,Gene 11674,High
GENE_11675,probe_gpl570_11675,probe_gpl96_11675,Shared,GPL570 & GPL96,Gene 11675,High
GENE_11676,probe_gpl570_11676,probe_gpl96_11676,Shared,GPL570 & GPL96,Gene 11676,High
GENE_11677,probe_gpl570_11677,probe_gpl96_11677,Shared,GPL570 & GPL96,Gene 11677,High
GENE_11678,probe_gpl570_11678,probe_gpl96_11678,Shared,GPL570 & GPL96,Gene 11678,High
GENE_11679,probe_gpl570_11679,probe_gpl96_11679,Shared,GPL570 & GPL96,Gene 11679,High
GENE_11680,probe_gpl570_11680,probe_gpl96_11680,Shared,GPL570 & GPL96,Gene 11680,High
GENE_11681,probe_gpl570_11681,probe_gpl96_11681,Shared,GPL570 & GPL96,Gene 11681,High
GENE_11682,probe_gpl570_11682,probe_gpl96_11682,Shared,GPL570 & GPL96,Gene 11682,High
GENE_11683,probe_gpl570_11683,probe_gpl96_11683,Shared,GPL570 & GPL96,Gene 11683,High
GENE_11684,probe_gpl570_11684,probe_gpl96_11684,Shared,GPL570 & GPL96,Gene 11684,High
GENE_11685,probe_gpl570_11685,probe_gpl96_11685,Shared,GPL570 & GPL96,Gene 11685,High
GENE_11686,probe_gpl570_11686,probe_gpl96_11686,Shared,GPL570 & GPL96,Gene 11686,High
GENE_11687,probe_gpl570_11687,probe_gpl96_11687,Shared,GPL570 & GPL96,Gene 11687,High
GENE_11688,probe_gpl570_11688,probe_gpl96_11688,Shared,GPL570 & GPL96,Gene 11688,High
GENE_11689,probe_gpl570_11689,probe_gpl96_11689,Shared,GPL570 & GPL96,Gene 11689,High
GENE_11690,probe_gpl570_11690,probe_gpl96_11690,Shared,GPL570 & GPL96,Gene 11690,High
GENE_11691,probe_gpl570_11691,probe_gpl96_11691,Shared,GPL570 & GPL96,Gene 11691,High
GENE_11692,probe_gpl570_11692,probe_gpl96_11692,Shared,GPL570 & GPL96,Gene 11692,High
GENE_11693,probe_gpl570_11693,probe_gpl96_11693,Shared,GPL570 & GPL96,Gene 11693,High
GENE_11694,probe_gpl570_11694,probe_gpl96_11694,Shared,GPL570 & GPL96,Gene 11694,High
GENE_11695,probe_gpl570_11695,probe_gpl96_11695,Shared,GPL570 & GPL96,Gene 11695,High
GENE_11696,probe_gpl570_11696,probe_gpl96_11696,Shared,GPL570 & GPL96,Gene 11696,High
GENE_11697,probe_gpl570_11697,probe_gpl96_11697,Shared,GPL570 & GPL96,Gene 11697,High
GENE_11698,probe_gpl570_11698,probe_gpl96_11698,Shared,GPL570 & GPL96,Gene 11698,High
GENE_11699,probe_gpl570_11699,probe_gpl96_11699,Shared,GPL570 & GPL96,Gene 11699,High
GENE_11700,probe_gpl570_11700,probe_gpl96_11700,Shared,GPL570 & GPL96,Gene 11700,High
GENE_11701,probe_gpl570_11701,probe_gpl96_11701,Shared,GPL570 & GPL96,Gene 11701,High
GENE_11702,probe_gpl570_11702,probe_gpl96_11702,Shared,GPL570 & GPL96,Gene 11702,High
GENE_11703,probe_gpl570_11703,probe_gpl96_11703,Shared,GPL570 & GPL96,Gene 11703,High
GENE_11704,probe_gpl570_11704,probe_gpl96_11704,Shared,GPL570 & GPL96,Gene 11704,High
GENE_11705,probe_gpl570_11705,probe_gpl96_11705,Shared,GPL570 & GPL96,Gene 11705,High
GENE_11706,probe_gpl570_11706,probe_gpl96_11706,Shared,GPL570 & GPL96,Gene 11706,High
GENE_11707,probe_gpl570_11707,probe_gpl96_11707,Shared,GPL570 & GPL96,Gene 11707,High
GENE_11708,probe_gpl570_11708,probe_gpl96_11708,Shared,GPL570 & GPL96,Gene 11708,High
GENE_11709,probe_gpl570_11709,probe_gpl96_11709,Shared,GPL570 & GPL96,Gene 11709,High
GENE_11710,probe_gpl570_11710,probe_gpl96_11710,Shared,GPL570 & GPL96,Gene 11710,High
GENE_11711,probe_gpl570_11711,probe_gpl96_11711,Shared,GPL570 & GPL96,Gene 11711,High
GENE_11712,probe_gpl570_11712,probe_gpl96_11712,Shared,GPL570 & GPL96,Gene 11712,High
GENE_11713,probe_gpl570_11713,probe_gpl96_11713,Shared,GPL570 & GPL96,Gene 11713,High
GENE_11714,probe_gpl570_11714,probe_gpl96_11714,Shared,GPL570 & GPL96,Gene 11714,High
GENE_11715,probe_gpl570_11715,probe_gpl96_11715,Shared,GPL570 & GPL96,Gene 11715,High
GENE_11716,probe_gpl570_11716,probe_gpl96_11716,Shared,GPL570 & GPL96,Gene 11716,High
GENE_11717,probe_gpl570_11717,probe_gpl96_11717,Shared,GPL570 & GPL96,Gene 11717,High
GENE_11718,probe_gpl570_11718,probe_gpl96_11718,Shared,GPL570 & GPL96,Gene 11718,High
GENE_11719,probe_gpl570_11719,probe_gpl96_11719,Shared,GPL570 & GPL96,Gene 11719,High
GENE_11720,probe_gpl570_11720,probe_gpl96_11720,Shared,GPL570 & GPL96,Gene 11720,High
GENE_11721,probe_gpl570_11721,probe_gpl96_11721,Shared,GPL570 & GPL96,Gene 11721,High
GENE_11722,probe_gpl570_11722,probe_gpl96_11722,Shared,GPL570 & GPL96,Gene 11722,High
GENE_11723,probe_gpl570_11723,probe_gpl96_11723,Shared,GPL570 & GPL96,Gene 11723,High
GENE_11724,probe_gpl570_11724,probe_gpl96_11724,Shared,GPL570 & GPL96,Gene 11724,High
GENE_11725,probe_gpl570_11725,probe_gpl96_11725,Shared,GPL570 & GPL96,Gene 11725,High
GENE_11726,probe_gpl570_11726,probe_gpl96_11726,Shared,GPL570 & GPL96,Gene 11726,High
GENE_11727,probe_gpl570_11727,probe_gpl96_11727,Shared,GPL570 & GPL96,Gene 11727,High
GENE_11728,probe_gpl570_11728,probe_gpl96_11728,Shared,GPL570 & GPL96,Gene 11728,High
GENE_11729,probe_gpl570_11729,probe_gpl96_11729,Shared,GPL570 & GPL96,Gene 11729,High
GENE_11730,probe_gpl570_11730,probe_gpl96_11730,Shared,GPL570 & GPL96,Gene 11730,High
GENE_11731,probe_gpl570_11731,probe_gpl96_11731,Shared,GPL570 & GPL96,Gene 11731,High
GENE_11732,probe_gpl570_11732,probe_gpl96_11732,Shared,GPL570 & GPL96,Gene 11732,High
GENE_11733,probe_gpl570_11733,probe_gpl96_11733,Shared,GPL570 & GPL96,Gene 11733,High
GENE_11734,probe_gpl570_11734,probe_gpl96_11734,Shared,GPL570 & GPL96,Gene 11734,High
GENE_11735,probe_gpl570_11735,probe_gpl96_11735,Shared,GPL570 & GPL96,Gene 11735,High
GENE_11736,probe_gpl570_11736,probe_gpl96_11736,Shared,GPL570 & GPL96,Gene 11736,High
GENE_11737,probe_gpl570_11737,probe_gpl96_11737,Shared,GPL570 & GPL96,Gene 11737,High
GENE_11738,probe_gpl570_11738,probe_gpl96_11738,Shared,GPL570 & GPL96,Gene 11738,High
GENE_11739,probe_gpl570_11739,probe_gpl96_11739,Shared,GPL570 & GPL96,Gene 11739,High
GENE_11740,probe_gpl570_11740,probe_gpl96_11740,Shared,GPL570 & GPL96,Gene 11740,High
GENE_11741,probe_gpl570_11741,probe_gpl96_11741,Shared,GPL570 & GPL96,Gene 11741,High
GENE_11742,probe_gpl570_11742,probe_gpl96_11742,Shared,GPL570 & GPL96,Gene 11742,High
GENE_11743,probe_gpl570_11743,probe_gpl96_11743,Shared,GPL570 & GPL96,Gene 11743,High
GENE_11744,probe_gpl570_11744,probe_gpl96_11744,Shared,GPL570 & GPL96,Gene 11744,High
GENE_11745,probe_gpl570_11745,probe_gpl96_11745,Shared,GPL570 & GPL96,Gene 11745,High
GENE_11746,probe_gpl570_11746,probe_gpl96_11746,Shared,GPL570 & GPL96,Gene 11746,High
GENE_11747,probe_gpl570_11747,probe_gpl96_11747,Shared,GPL570 & GPL96,Gene 11747,High
GENE_11748,probe_gpl570_11748,probe_gpl96_11748,Shared,GPL570 & GPL96,Gene 11748,High
GENE_11749,probe_gpl570_11749,probe_gpl96_11749,Shared,GPL570 & GPL96,Gene 11749,High
GENE_11750,probe_gpl570_11750,probe_gpl96_11750,Shared,GPL570 & GPL96,Gene 11750,High
GENE_11751,probe_gpl570_11751,probe_gpl96_11751,Shared,GPL570 & GPL96,Gene 11751,High
GENE_11752,probe_gpl570_11752,probe_gpl96_11752,Shared,GPL570 & GPL96,Gene 11752,High
GENE_11753,probe_gpl570_11753,probe_gpl96_11753,Shared,GPL570 & GPL96,Gene 11753,High
GENE_11754,probe_gpl570_11754,probe_gpl96_11754,Shared,GPL570 & GPL96,Gene 11754,High
GENE_11755,probe_gpl570_11755,probe_gpl96_11755,Shared,GPL570 & GPL96,Gene 11755,High
GENE_11756,probe_gpl570_11756,probe_gpl96_11756,Shared,GPL570 & GPL96,Gene 11756,High
GENE_11757,probe_gpl570_11757,probe_gpl96_11757,Shared,GPL570 & GPL96,Gene 11757,High
GENE_11758,probe_gpl570_11758,probe_gpl96_11758,Shared,GPL570 & GPL96,Gene 11758,High
GENE_11759,probe_gpl570_11759,probe_gpl96_11759,Shared,GPL570 & GPL96,Gene 11759,High
GENE_11760,probe_gpl570_11760,probe_gpl96_11760,Shared,GPL570 & GPL96,Gene 11760,High
GENE_11761,probe_gpl570_11761,probe_gpl96_11761,Shared,GPL570 & GPL96,Gene 11761,High
GENE_11762,probe_gpl570_11762,probe_gpl96_11762,Shared,GPL570 & GPL96,Gene 11762,High
GENE_11763,probe_gpl570_11763,probe_gpl96_11763,Shared,GPL570 & GPL96,Gene 11763,High
GENE_11764,probe_gpl570_11764,probe_gpl96_11764,Shared,GPL570 & GPL96,Gene 11764,High
GENE_11765,probe_gpl570_11765,probe_gpl96_11765,Shared,GPL570 & GPL96,Gene 11765,High
GENE_11766,probe_gpl570_11766,probe_gpl96_11766,Shared,GPL570 & GPL96,Gene 11766,High
GENE_11767,probe_gpl570_11767,probe_gpl96_11767,Shared,GPL570 & GPL96,Gene 11767,High
GENE_11768,probe_gpl570_11768,probe_gpl96_11768,Shared,GPL570 & GPL96,Gene 11768,High
GENE_11769,probe_gpl570_11769,probe_gpl96_11769,Shared,GPL570 & GPL96,Gene 11769,High
GENE_11770,probe_gpl570_11770,probe_gpl96_11770,Shared,GPL570 & GPL96,Gene 11770,High
GENE_11771,probe_gpl570_11771,probe_gpl96_11771,Shared,GPL570 & GPL96,Gene 11771,High
GENE_11772,probe_gpl570_11772,probe_gpl96_11772,Shared,GPL570 & GPL96,Gene 11772,High
GENE_11773,probe_gpl570_11773,probe_gpl96_11773,Shared,GPL570 & GPL96,Gene 11773,High
GENE_11774,probe_gpl570_11774,probe_gpl96_11774,Shared,GPL570 & GPL96,Gene 11774,High
GENE_11775,probe_gpl570_11775,probe_gpl96_11775,Shared,GPL570 & GPL96,Gene 11775,High
GENE_11776,probe_gpl570_11776,probe_gpl96_11776,Shared,GPL570 & GPL96,Gene 11776,High
GENE_11777,probe_gpl570_11777,probe_gpl96_11777,Shared,GPL570 & GPL96,Gene 11777,High
GENE_11778,probe_gpl570_11778,probe_gpl96_11778,Shared,GPL570 & GPL96,Gene 11778,High
GENE_11779,probe_gpl570_11779,probe_gpl96_11779,Shared,GPL570 & GPL96,Gene 11779,High
GENE_11780,probe_gpl570_11780,probe_gpl96_11780,Shared,GPL570 & GPL96,Gene 11780,High
GENE_11781,probe_gpl570_11781,probe_gpl96_11781,Shared,GPL570 & GPL96,Gene 11781,High
GENE_11782,probe_gpl570_11782,probe_gpl96_11782,Shared,GPL570 & GPL96,Gene 11782,High
GENE_11783,probe_gpl570_11783,probe_gpl96_11783,Shared,GPL570 & GPL96,Gene 11783,High
GENE_11784,probe_gpl570_11784,probe_gpl96_11784,Shared,GPL570 & GPL96,Gene 11784,High
GENE_11785,probe_gpl570_11785,probe_gpl96_11785,Shared,GPL570 & GPL96,Gene 11785,High
GENE_11786,probe_gpl570_11786,probe_gpl96_11786,Shared,GPL570 & GPL96,Gene 11786,High
GENE_11787,probe_gpl570_11787,probe_gpl96_11787,Shared,GPL570 & GPL96,Gene 11787,High
GENE_11788,probe_gpl570_11788,probe_gpl96_11788,Shared,GPL570 & GPL96,Gene 11788,High
GENE_11789,probe_gpl570_11789,probe_gpl96_11789,Shared,GPL570 & GPL96,Gene 11789,High
GENE_11790,probe_gpl570_11790,probe_gpl96_11790,Shared,GPL570 & GPL96,Gene 11790,High
GENE_11791,probe_gpl570_11791,probe_gpl96_11791,Shared,GPL570 & GPL96,Gene 11791,High
GENE_11792,probe_gpl570_11792,probe_gpl96_11792,Shared,GPL570 & GPL96,Gene 11792,High
GENE_11793,probe_gpl570_11793,probe_gpl96_11793,Shared,GPL570 & GPL96,Gene 11793,High
GENE_11794,probe_gpl570_11794,probe_gpl96_11794,Shared,GPL570 & GPL96,Gene 11794,High
GENE_11795,probe_gpl570_11795,probe_gpl96_11795,Shared,GPL570 & GPL96,Gene 11795,High
GENE_11796,probe_gpl570_11796,probe_gpl96_11796,Shared,GPL570 & GPL96,Gene 11796,High
GENE_11797,probe_gpl570_11797,probe_gpl96_11797,Shared,GPL570 & GPL96,Gene 11797,High
GENE_11798,probe_gpl570_11798,probe_gpl96_11798,Shared,GPL570 & GPL96,Gene 11798,High
GENE_11799,probe_gpl570_11799,probe_gpl96_11799,Shared,GPL570 & GPL96,Gene 11799,High
GENE_11800,probe_gpl570_11800,probe_gpl96_11800,Shared,GPL570 & GPL96,Gene 11800,High
GENE_11801,probe_gpl570_11801,probe_gpl96_11801,Shared,GPL570 & GPL96,Gene 11801,High
GENE_11802,probe_gpl570_11802,probe_gpl96_11802,Shared,GPL570 & GPL96,Gene 11802,High
GENE_11803,probe_gpl570_11803,probe_gpl96_11803,Shared,GPL570 & GPL96,Gene 11803,High
GENE_11804,probe_gpl570_11804,probe_gpl96_11804,Shared,GPL570 & GPL96,Gene 11804,High
GENE_11805,probe_gpl570_11805,probe_gpl96_11805,Shared,GPL570 & GPL96,Gene 11805,High
GENE_11806,probe_gpl570_11806,probe_gpl96_11806,Shared,GPL570 & GPL96,Gene 11806,High
GENE_11807,probe_gpl570_11807,probe_gpl96_11807,Shared,GPL570 & GPL96,Gene 11807,High
GENE_11808,probe_gpl570_11808,probe_gpl96_11808,Shared,GPL570 & GPL96,Gene 11808,High
GENE_11809,probe_gpl570_11809,probe_gpl96_11809,Shared,GPL570 & GPL96,Gene 11809,High
GENE_11810,probe_gpl570_11810,probe_gpl96_11810,Shared,GPL570 & GPL96,Gene 11810,High
GENE_11811,probe_gpl570_11811,probe_gpl96_11811,Shared,GPL570 & GPL96,Gene 11811,High
GENE_11812,probe_gpl570_11812,probe_gpl96_11812,Shared,GPL570 & GPL96,Gene 11812,High
GENE_11813,probe_gpl570_11813,probe_gpl96_11813,Shared,GPL570 & GPL96,Gene 11813,High
GENE_11814,probe_gpl570_11814,probe_gpl96_11814,Shared,GPL570 & GPL96,Gene 11814,High
GENE_11815,probe_gpl570_11815,probe_gpl96_11815,Shared,GPL570 & GPL96,Gene 11815,High
GENE_11816,probe_gpl570_11816,probe_gpl96_11816,Shared,GPL570 & GPL96,Gene 11816,High
